timestamp,acceleration
77.962,0.018
77.971,0.017
78.022,0.017
78.046,0.018
78.121,0.017
78.147,0.018
78.188,0.017
78.23,0.018
78.297,0.018
78.32,0.017
78.347,0.018
78.405,0.017
78.438,0.017
78.475,0.018
78.548,0.018
78.553,0.017
78.58,0.018
78.587,0.017
78.697,0.018
78.705,0.017
78.766,0.017
78.794,0.018
78.872,0.016
78.879,0.018
78.897,0.018
78.939,0.017
79.013,0.018
79.02,0.016
79.08,0.018
79.122,0.017
79.153,0.017
79.163,0.018
79.22,0.017
79.296,0.018
79.34,0.017
79.345,0.018
79.405,0.017
79.413,0.018
79.522,0.017
79.53,0.018
79.564,0.018
79.605,0.016
79.622,0.017
79.646,0.018
79.722,0.017
79.724,0.018
79.804,0.017
79.846,0.018
79.912,0.018
79.939,0.017
79.945,0.018
79.988,0.016
80.063,0.018
80.07,0.017
80.131,0.018
80.17,0.017
80.205,0.017
80.212,0.018
80.297,0.017
0.016,
0.032,0.016
0.127,0.017
0.135,0.016
0.185,0.016
0.225,0.017
0.294,0.017
0.319,0.016
0.343,0.017
0.374,0.016
0.418,0.016
0.476,0.017
0.487,0.016
0.56,0.017
0.595,0.017
0.618,0.016
0.649,0.016
0.712,0.018
0.743,0.017
0.785,0.016
0.843,0.017
0.885,0.016
0.91,0.017
0.969,0.016
1.02,0.016
1.028,0.017
1.077,0.017
1.119,0.016
1.195,0.017
1.203,0.016
1.262,0.017
1.269,0.016
1.32,0.016
1.326,0.017
1.386,0.016
1.41,0.017
1.494,0.017
1.502,0.016
1.58,0.017
1.586,0.016
1.643,0.017
1.685,0.016
1.745,0.017
1.752,0.016
1.802,0.016
1.827,0.017
1.868,0.016
1.894,0.017
1.952,0.016
1.977,0.018
2.076,0.017
2.085,0.016
2.103,0.016
2.127,0.017
2.187,0.016
2.194,0.017
2.288,0.016
2.332,0.017
2.379,0.017
2.418,0.016
2.477,0.017
2.502,0.016
2.52,0.016
2.545,0.017
2.62,0.016
2.627,0.017
2.711,0.017
2.736,0.016
2.77,0.016
2.827,0.017
2.886,0.016
2.893,0.017
2.911,0.017
2.967,0.016
3.043,0.017
3.054,0.016
3.077,0.017
3.102,0.016
3.17,0.016
3.193,0.017
3.235,0.016
3.243,0.017
3.327,0.017
3.385,0.016
3.426,0.017
3.437,0.016
3.486,0.016
3.527,0.017
3.577,0.017
3.618,0.016
3.66,0.017
3.685,0.016
3.727,0.017
3.78,0.016
3.821,0.016
3.826,0.017
3.894,0.017
3.917,0.016
3.961,0.017
4.013,0.016
4.052,0.016
4.061,0.017
4.127,0.017
4.15,0.016
4.227,0.017
4.235,0.016
4.328,0.017
4.351,0.016
4.402,0.016
4.445,0.017
4.459,0.017
4.485,0.016
4.527,0.017
4.552,0.016
4.66,0.017
4.669,0.016
4.702,0.016
4.743,0.017
4.785,0.016
4.815,0.017
4.903,0.016
4.927,0.017
4.944,0.017
4.985,0.016
5.027,0.017
5.085,0.016
5.161,0.017
5.167,0.016
5.228,0.017
5.235,0.016
5.26,0.017
5.302,0.016
5.362,0.017
5.386,0.016
5.454,0.016
5.46,0.018
5.535,0.016
5.544,0.017
5.586,0.016
5.61,0.017
5.717,0.016
5.728,0.017
5.745,0.017
5.802,0.016
5.835,0.016
5.879,0.017
5.912,0.017
5.919,0.016
5.985,0.016
6.044,0.017
6.068,0.016
6.095,0.017
6.203,0.016
6.214,0.017
6.244,0.017
6.25,0.016
6.37,0.016
6.377,0.017
6.419,0.016
6.462,0.017
6.469,0.016
6.528,0.018
6.595,0.017
6.602,0.016
6.638,0.016
6.643,0.017
6.77,0.016
6.777,0.017
6.844,0.017
6.868,0.016
6.912,0.017
6.918,0.016
6.952,0.016
6.979,0.018
7.093,0.017
7.102,0.016
7.162,0.017
7.186,0.016
7.218,0.016
7.226,0.017
7.277,0.017
7.302,0.016
7.38,0.017
7.42,0.016
7.444,0.017
7.502,0.016
7.57,0.016
7.595,0.017
7.602,0.016
7.643,0.017
7.712,0.017
7.752,0.016
7.787,0.016
7.811,0.017
7.862,0.017
7.87,0.016
7.927,0.017
7.953,0.016
8.019,0.016
8.044,0.017
8.118,0.016
8.161,0.017
8.169,0.016
8.228,0.017
8.277,0.017
8.285,0.016
8.378,0.018
8.403,0.016
8.427,0.018
8.453,0.016
8.527,0.017
8.537,0.016
8.581,0.016
8.627,0.017
8.711,0.017
8.723,0.016
8.737,0.016
8.745,0.017
8.813,0.017
8.887,0.016
8.92,0.016
8.944,0.017
8.978,0.017
9.037,0.016
9.069,0.016
9.127,0.017
9.193,0.018
9.204,0.016
9.236,0.016
9.295,0.017
9.352,0.016
9.36,0.017
9.411,0.017
9.435,0.016
9.47,0.016
9.528,0.017
9.546,0.017
9.553,0.016
9.645,0.017
9.686,0.016
9.728,0.017
9.754,0.016
9.795,0.018
9.801,0.016
9.911,0.017
9.92,0.016
9.986,0.016
10.012,0.018
10.035,0.016
10.06,0.017
10.112,0.017
10.136,0.016
10.186,0.016
10.227,0.017
10.269,0.016
10.345,0.017
10.38,0.017
10.387,0.016
10.445,0.017
10.47,0.016
10.565,0.017
10.586,0.016
10.628,0.017
10.632,0.016
10.695,0.017
10.72,0.016
10.795,0.017
10.82,0.016
10.886,0.016
10.91,0.017
10.938,0.016
10.945,0.017
11.03,0.017
11.054,0.016
11.078,0.017
11.083,0.016
11.178,0.017
11.219,0.016
11.245,0.017
11.253,0.016
11.362,0.017
11.37,0.016
11.403,0.016
11.428,0.017
11.52,0.016
11.545,0.017
11.587,0.016
11.596,0.017
11.654,0.016
11.661,0.017
11.737,0.016
11.746,0.017
11.803,0.016
11.86,0.017
11.904,0.016
11.961,0.017
11.986,0.016
12.015,0.017
12.053,0.016
12.08,0.017
12.18,0.017
12.186,0.016
12.228,0.017
12.237,0.016
12.288,0.016
12.312,0.017
12.372,0.016
12.395,0.017
12.462,0.017
12.521,0.016
12.545,0.017
12.586,0.016
12.637,0.016
12.678,0.017
12.724,0.017
12.753,0.016
12.804,0.016
12.831,0.017
12.855,0.016
12.879,0.017
12.968,0.017
12.986,0.016
13.022,0.016
13.063,0.017
13.129,0.018
13.171,0.016
13.204,0.016
13.241,0.017
13.287,0.016
13.312,0.017
13.344,0.018
13.387,0.016
13.488,0.016
13.498,0.017
13.505,0.016
13.528,0.017
13.637,0.016
13.645,0.017
13.704,0.016
13.712,0.017
13.745,0.017
13.771,0.016
13.836,0.016
13.846,0.017
13.922,0.016
13.962,0.017
14.02,0.016
14.062,0.017
14.07,0.016
14.078,0.017
14.18,0.017
14.186,0.016
14.23,0.017
14.237,0.016
14.336,0.016
14.349,0.017
14.413,0.017
14.417,0.016
14.521,0.016
14.53,0.017
14.553,0.016
14.597,0.017
14.69,0.016
14.696,0.017
14.764,0.017
14.792,0.016
14.847,0.017
14.854,0.016
14.89,0.016
14.93,0.017
15.005,0.016
15.03,0.017
15.067,0.017
15.071,0.016
15.155,0.016
15.18,0.017
15.214,0.017
15.222,0.016
15.298,0.017
15.354,0.016
15.37,0.016
15.38,0.017
15.455,0.016
15.513,0.017
15.539,0.016
15.596,0.017
15.647,0.017
15.654,0.016
15.706,0.016
15.729,0.017
15.765,0.017
15.84,0.016
15.855,0.016
15.897,0.017
15.941,0.016
15.964,0.017
16.021,0.016
16.049,0.017
16.129,0.017
16.155,0.016
16.184,0.017
16.221,0.016
16.256,0.016
16.281,0.017
16.347,0.017
16.37,0.016
16.414,0.017
16.421,0.016
16.523,0.016
16.548,0.017
16.606,0.016
16.63,0.017
16.672,0.016
16.715,0.017
16.755,0.016
16.779,0.017
16.848,0.017
16.888,0.016
16.896,0.017
16.96,0.016
16.98,0.017
17.04,0.016
17.097,0.017
17.105,0.016
17.14,0.016
17.214,0.017
17.238,0.016
17.28,0.017
17.298,0.017
17.373,0.016
17.39,0.016
17.432,0.017
17.472,0.016
17.499,0.017
17.581,0.017
17.606,0.016
17.64,0.016
17.698,0.017
17.706,0.016
17.75,0.017
17.813,0.017
17.857,0.016
17.898,0.017
17.905,0.016
17.972,0.016
18.015,0.017
18.081,0.018
18.091,0.016
18.107,0.016
18.13,0.017
18.191,0.016
18.198,0.017
18.342,0.016
18.348,0.017
18.365,0.017
18.423,0.016
18.498,0.017
18.506,0.016
18.522,0.016
18.582,0.017
18.607,0.016
18.665,0.017
18.675,0.016
18.688,0.017
18.79,0.016
18.832,0.017
18.84,0.016
18.849,0.017
18.924,0.016
18.968,0.017
19.023,0.016
19.032,0.017
19.077,0.016
19.082,0.017
19.175,0.016
19.232,0.017
19.307,0.016
19.316,0.017
19.324,0.016
19.327,0.017
19.436,0.017
19.457,0.016
19.532,0.017
19.557,0.016
19.592,0.016
19.616,0.017
19.646,0.017
19.675,0.016
19.723,0.016
19.739,0.017
19.816,0.017
19.823,0.016
19.933,0.017
19.942,0.016
19.993,0.016
20.032,0.017
20.066,0.017
20.075,0.016
20.173,0.016
20.184,0.017
20.216,0.017
20.259,0.016
20.294,0.016
20.366,0.017
20.392,0.016
20.433,0.017
20.475,0.016
20.5,0.017
20.54,0.016
20.568,0.017
20.646,0.016
20.666,0.017
20.724,0.016
20.766,0.018
20.842,0.016
20.849,0.017
20.892,0.016
20.9,0.017
20.974,0.016
20.999,0.017
21.033,0.017
21.06,0.016
21.132,0.017
21.159,0.016
21.191,0.016
21.246,0.017
21.275,0.016
21.301,0.017
21.35,0.017
21.365,0.016
21.426,0.016
21.485,0.017
21.559,0.016
21.566,0.018
21.591,0.016
21.616,0.017
21.725,0.016
21.735,0.017
21.774,0.016
21.801,0.017
21.851,0.017
21.875,0.016
21.917,0.017
21.942,0.016
22.052,0.017
22.059,0.016
22.108,0.016
22.112,0.017
22.209,0.016
22.219,0.017
22.252,0.017
22.292,0.016
22.316,0.017
22.376,0.016
22.417,0.017
22.458,0.016
22.487,0.017
22.525,0.016
22.585,0.017
22.625,0.016
22.7,0.017
22.708,0.016
22.728,0.016
22.751,0.017
22.851,0.017
22.858,0.016
22.876,0.016
22.901,0.017
22.959,0.016
23.001,0.017
23.068,0.017
23.092,0.016
23.158,0.016
23.184,0.017
23.21,0.016
23.269,0.017
23.285,0.017
23.344,0.016
23.391,0.016
23.434,0.017
23.443,0.016
23.452,0.017
23.542,0.016
23.55,0.017
23.619,0.017
23.642,0.016
23.701,0.017
23.744,0.016
23.809,0.016
23.817,0.017
23.851,0.017
23.858,0.016
23.96,0.016
23.968,0.017
24.02,0.017
24.059,0.016
24.137,0.017
24.16,0.016
24.185,0.017
24.226,0.016
24.269,0.017
24.31,0.016
24.34,0.017
24.377,0.016
24.419,0.017
24.473,0.016
24.542,0.016
24.55,0.017
24.618,0.017
24.626,0.016
24.685,0.017
24.712,0.016
24.77,0.017
24.81,0.016
24.877,0.016
24.887,0.017
24.902,0.017
24.926,0.016
24.981,0.017
25.01,0.016
25.109,0.016
25.135,0.017
25.144,0.016
25.169,0.018
25.268,0.018
25.292,0.016
25.327,0.016
25.368,0.017
25.393,0.016
25.419,0.017
25.469,0.017
25.514,0.016
25.58,0.016
25.62,0.018
25.659,0.016
25.67,0.017
25.742,0.016
25.752,0.017
25.793,0.016
25.802,0.017
25.91,0.016
25.935,0.017
25.952,0.017
25.96,0.016
26.06,0.016
26.086,0.017
26.127,0.016
26.153,0.017
26.21,0.016
26.22,0.017
26.293,0.016
26.351,0.017
26.385,0.017
26.394,0.016
26.444,0.016
26.451,0.017
26.545,0.016
26.584,0.017
26.61,0.016
26.653,0.017
26.719,0.017
26.744,0.016
26.776,0.016
26.787,0.017
26.86,0.016
26.902,0.017
26.952,0.017
26.961,0.016
27.001,0.017
27.077,0.016
27.102,0.017
27.143,0.016
27.16,0.016
27.17,0.017
27.311,0.016
27.321,0.017
27.368,0.017
27.378,0.016
27.46,0.016
27.468,0.017
27.493,0.016
27.518,0.017
27.569,0.017
27.629,0.016
27.645,0.016
27.669,0.017
27.744,0.016
27.753,0.017
27.81,0.016
27.849,0.017
27.911,0.016
27.953,0.017
27.993,0.016
28.003,0.017
28.052,0.017
28.061,0.016
28.177,0.016
28.185,0.017
28.227,0.016
28.286,0.017
28.294,0.016
28.369,0.017
28.387,0.017
28.426,0.016
28.468,0.017
28.528,0.016
28.57,0.017
28.611,0.016
28.627,0.016
28.67,0.017
28.727,0.016
28.753,0.017
28.786,0.017
28.848,0.016
28.878,0.016
28.888,0.017
28.97,0.017
28.978,0.016
29.05,0.017
29.061,0.016
29.137,0.017
29.178,0.016
29.187,0.017
29.245,0.016
29.295,0.016
29.32,0.017
29.352,0.017
29.395,0.016
29.427,0.016
29.454,0.017
29.511,0.016
29.57,0.017
29.595,0.016
29.602,0.017
29.666,0.017
29.696,0.016
29.769,0.017
29.807,0.016
29.872,0.017
29.894,0.016
29.92,0.017
29.944,0.016
30.019,0.017
30.045,0.016
30.104,0.017
30.128,0.016
30.16,0.016
30.17,0.017
30.277,0.016
30.304,0.017
30.319,0.017
30.344,0.016
30.447,0.016
30.454,0.017
30.546,0.016
30.552,0.017
30.578,0.016
30.62,0.017
30.66,0.016
30.703,0.018
30.741,0.017
30.779,0.016
30.803,0.017
30.829,0.016
30.895,0.016
30.952,0.017
30.987,0.017
31.01,0.016
31.059,0.017
31.065,0.016
31.139,0.017
31.144,0.016
31.221,0.017
31.227,0.016
31.302,0.017
31.345,0.016
31.378,0.016
31.436,0.017
31.48,0.016
31.486,0.018
31.57,0.017
31.579,0.016
31.645,0.016
31.654,0.017
31.695,0.016
31.738,0.017
31.787,0.018
31.827,0.016
31.851,0.016
31.919,0.017
31.995,0.016
32.0,0.017
32.028,0.016
32.069,0.017
32.111,0.016
32.119,0.017
32.228,0.016
32.237,0.017
32.255,0.017
32.295,0.016
32.369,0.017
32.396,0.016
32.47,0.017
32.48,0.016
32.511,0.016
32.553,0.017
32.596,0.016
32.654,0.017
32.678,0.016
32.705,0.017
32.787,0.017
32.796,0.016
32.834,0.017
32.862,0.016
32.938,0.017
32.962,0.016
33.004,0.018
33.045,0.016
33.062,0.016
33.086,0.017
33.163,0.016
33.22,0.017
33.228,0.016
33.287,0.017
33.338,0.017
33.346,0.016
33.387,0.018
33.427,0.016
33.529,0.016
33.538,0.017
33.58,0.016
33.619,0.017
33.677,0.016
33.686,0.017
33.721,0.017
33.746,0.016
33.821,0.017
33.862,0.016
33.87,0.017
33.879,0.016
33.97,0.017
33.996,0.016
34.032,0.016
34.054,0.017
34.12,0.017
34.18,0.016
34.206,0.017
34.23,0.016
34.289,0.017
34.313,0.016
34.387,0.017
34.428,0.016
34.497,0.016
34.505,0.017
34.53,0.016
34.537,0.017
34.605,0.017
34.662,0.016
34.685,0.016
34.722,0.017
34.829,0.016
34.838,0.017
34.879,0.016
34.887,0.017
34.929,0.016
34.97,0.017
35.02,0.017
35.03,0.016
35.095,0.016
35.121,0.017
35.228,0.016
35.237,0.017
35.29,0.017
35.296,0.016
35.328,0.016
35.387,0.017
35.432,0.017
35.479,0.016
35.53,0.016
35.537,0.017
35.571,0.017
35.645,0.016
35.679,0.016
35.687,0.017
35.78,0.016
35.804,0.017
35.82,0.017
35.831,0.016
35.892,0.017
35.962,0.016
35.971,0.017
35.996,0.016
36.056,0.017
36.062,0.016
36.137,0.018
36.179,0.016
36.231,0.016
36.27,0.017
36.364,0.016
36.372,0.017
36.38,0.016
36.387,0.017
36.472,0.017
36.53,0.016
36.554,0.017
36.578,0.016
36.638,0.017
36.662,0.016
36.737,0.017
36.747,0.016
36.797,0.016
36.819,0.017
36.888,0.017
36.896,0.016
36.972,0.017
36.997,0.016
37.062,0.016
37.088,0.017
37.113,0.016
37.139,0.017
37.204,0.017
37.212,0.016
37.305,0.017
37.329,0.016
37.38,0.016
37.405,0.017
37.472,0.017
37.495,0.016
37.564,0.016
37.571,0.017
37.612,0.016
37.654,0.017
37.697,0.016
37.737,0.017
37.805,0.017
37.812,0.016
37.869,0.016
37.871,0.017
37.914,0.016
37.956,0.017
38.013,0.016
38.038,0.017
38.11,0.016
38.12,0.017
38.204,0.017
38.213,0.016
38.262,0.016
38.271,0.017
38.354,0.017
38.395,0.016
38.437,0.017
38.463,0.016
38.487,0.017
38.497,0.016
38.562,0.016
38.604,0.017
38.679,0.016
38.705,0.017
38.747,0.016
38.754,0.017
38.832,0.016
38.871,0.017
38.887,0.017
38.913,0.016
38.98,0.016
38.987,0.017
39.063,0.016
39.105,0.017
39.164,0.016
39.171,0.017
39.23,0.016
39.272,0.017
39.306,0.017
39.363,0.016
39.404,0.017
39.431,0.016
39.455,0.017
39.48,0.016
39.562,0.016
39.605,0.017
39.66,0.017
39.662,0.016
39.695,0.016
39.737,0.017
39.805,0.017
39.829,0.016
39.864,0.016
39.903,0.017
39.938,0.017
39.98,0.016
40.022,0.017
40.046,0.016
40.096,0.016
40.122,0.017
40.192,0.017
40.212,0.016
40.271,0.017
40.297,0.016
40.337,0.017
40.395,0.016
40.455,0.017
40.464,0.016
40.522,0.017
40.53,0.016
40.604,0.017
40.614,0.016
40.689,0.017
40.73,0.016
40.796,0.016
40.82,0.017
40.873,0.017
40.88,0.016
40.922,0.017
40.929,0.016
41.004,0.017
41.031,0.016
41.112,0.016
41.12,0.017
41.213,0.016
41.221,0.017
41.249,0.016
41.272,0.017
41.355,0.017
41.38,0.016
41.397,0.016
41.405,0.018
41.497,0.016
41.525,0.017
41.597,0.016
41.604,0.017
41.646,0.016
41.704,0.017
41.724,0.017
41.781,0.016
41.805,0.017
41.829,0.016
41.89,0.017
41.947,0.016
41.955,0.017
41.979,0.016
42.038,0.017
42.113,0.016
42.179,0.016
42.189,0.017
42.247,0.016
42.272,0.017
42.279,0.016
42.305,0.017
42.401,0.018
42.413,0.016
42.447,0.016
42.472,0.017
42.523,0.017
42.563,0.016
42.621,0.017
42.631,0.016
42.713,0.016
42.721,0.017
42.822,0.017
42.83,0.016
42.879,0.016
42.904,0.017
42.954,0.017
42.996,0.016
43.014,0.016
43.054,0.017
43.12,0.017
43.146,0.016
43.198,0.016
43.205,0.017
43.246,0.016
43.289,0.017
43.346,0.016
43.371,0.017
43.427,0.017
43.462,0.016
43.539,0.017
43.563,0.016
43.604,0.017
43.631,0.016
43.654,0.017
43.679,0.016
43.78,0.016
43.802,0.017
43.838,0.017
43.845,0.016
43.955,0.017
43.962,0.016
43.987,0.017
44.046,0.016
44.089,0.017
44.112,0.016
44.19,0.017
44.196,0.016
44.255,0.017
44.281,0.016
44.322,0.017
44.363,0.016
44.378,0.016
44.422,0.017
44.522,0.017
44.53,0.016
44.589,0.017
44.613,0.016
44.638,0.017
44.696,0.016
44.737,0.018
44.763,0.016
44.788,0.017
44.846,0.016
44.873,0.017
44.896,0.016
44.947,0.016
45.005,0.017
45.034,0.017
45.081,0.016
45.113,0.016
45.139,0.017
45.187,0.017
45.213,0.016
45.286,0.016
45.305,0.017
45.395,0.016
45.42,0.017
45.43,0.016
45.504,0.017
45.537,0.018
45.579,0.016
45.621,0.017
45.648,0.016
45.673,0.017
45.745,0.016
45.772,0.017
45.825,0.016
45.855,0.018
45.862,0.016
45.954,0.017
45.964,0.016
45.999,0.017
46.063,0.016
46.088,0.018
46.126,0.016
46.162,0.016
46.173,0.018
46.246,0.016
46.256,0.017
46.32,0.017
46.363,0.016
46.422,0.017
46.464,0.016
46.541,0.017
46.546,0.016
46.564,0.016
46.589,0.017
46.656,0.017
46.679,0.016
46.739,0.018
46.795,0.016
46.814,0.016
46.872,0.017
46.939,0.017
46.946,0.016
47.034,0.016
47.039,0.017
47.061,0.017
47.114,0.016
47.155,0.018
47.197,0.016
47.212,0.016
47.221,0.017
47.322,0.017
47.33,0.016
47.389,0.017
47.432,0.016
47.489,0.017
47.513,0.016
47.555,0.017
47.597,0.016
47.614,0.016
47.622,0.017
47.723,0.017
47.763,0.016
47.83,0.016
47.835,0.017
47.855,0.017
47.862,0.016
47.947,0.016
47.971,0.017
48.056,0.017
48.08,0.016
48.115,0.016
48.171,0.017
48.195,0.016
48.222,0.017
48.303,0.017
48.33,0.016
48.347,0.016
48.372,0.017
48.438,0.017
48.447,0.016
48.546,0.016
48.555,0.017
48.605,0.018
48.613,0.016
48.704,0.017
48.729,0.016
48.76,0.017
48.764,0.016
48.864,0.016
48.887,0.018
48.915,0.016
48.972,0.017
49.004,0.017
49.03,0.016
49.089,0.017
49.112,0.016
49.188,0.017
49.197,0.016
49.255,0.017
49.277,0.016
49.352,0.017
49.366,0.016
49.415,0.016
49.456,0.017
49.513,0.016
49.537,0.017
49.564,0.016
49.589,0.017
49.646,0.016
49.69,0.017
49.714,0.016
49.755,0.017
49.855,0.017
49.863,0.016
49.888,0.017
49.897,0.016
49.989,0.017
49.995,0.016
50.046,0.016
50.071,0.017
50.139,0.017
50.149,0.016
50.239,0.017
50.265,0.016
50.33,0.016
50.355,0.017
50.428,0.016
50.439,0.018
50.447,0.016
50.457,0.017
50.59,0.017
50.598,0.016
50.605,0.017
50.614,0.016
50.746,0.016
50.756,0.017
50.773,0.017
50.82,0.016
50.865,0.016
50.899,0.017
50.94,0.017
50.948,0.016
51.013,0.016
51.021,0.017
51.096,0.016
51.122,0.017
51.215,0.016
51.222,0.017
51.289,0.017
51.316,0.016
51.331,0.016
51.39,0.017
51.431,0.016
51.472,0.017
51.539,0.018
51.547,0.016
51.615,0.016
51.638,0.017
51.697,0.016
51.722,0.017
51.782,0.016
51.79,0.017
51.831,0.016
51.873,0.017
51.94,0.017
51.965,0.016
52.006,0.017
52.042,0.016
52.072,0.017
52.115,0.016
52.14,0.017
52.147,0.016
52.23,0.016
52.255,0.017
52.312,0.016
52.373,0.017
52.381,0.016
52.405,0.017
52.532,0.016
52.535,0.017
52.548,0.016
52.605,0.017
52.635,0.016
52.639,0.017
52.725,0.017
52.764,0.016
52.824,0.017
52.847,0.016
52.898,0.016
52.906,0.017
52.947,0.016
52.989,0.017
53.039,0.017
53.047,0.016
53.139,0.017
53.166,0.016
53.206,0.017
53.232,0.016
53.282,0.016
53.291,0.017
53.373,0.017
53.415,0.016
53.432,0.016
53.49,0.017
53.547,0.016
53.572,0.017
53.599,0.016
53.641,0.017
53.699,0.016
53.723,0.017
53.815,0.016
53.826,0.017
53.855,0.017
53.914,0.016
53.922,0.017
53.932,0.016
54.014,0.016
54.072,0.017
54.082,0.016
54.125,0.017
54.181,0.016
54.206,0.017
54.273,0.017
54.282,0.016
54.364,0.016
54.39,0.017
54.406,0.017
54.431,0.016
54.498,0.016
54.54,0.017
54.573,0.017
54.614,0.016
54.656,0.017
54.665,0.016
54.782,0.016
54.792,0.017
54.807,0.017
54.815,0.016
54.898,0.016
54.941,0.017
54.981,0.016
55.024,0.017
55.074,0.017
55.082,0.016
55.172,0.018
55.197,0.016
55.241,0.017
55.263,0.016
55.305,0.017
55.33,0.016
55.373,0.017
55.446,0.016
55.507,0.017
55.532,0.016
55.564,0.016
55.572,0.017
55.64,0.017
55.666,0.016
55.715,0.016
55.722,0.017
55.781,0.016
55.824,0.017
55.858,0.017
55.881,0.016
55.957,0.017
55.998,0.016
56.022,0.017
56.081,0.016
56.113,0.016
56.139,0.017
56.231,0.016
56.257,0.017
56.265,0.016
56.291,0.017
56.341,0.017
56.382,0.016
56.449,0.016
56.457,0.017
56.546,0.016
56.555,0.017
56.607,0.017
56.647,0.016
56.68,0.016
56.743,0.017
56.782,0.016
56.792,0.017
56.885,0.016
56.906,0.017
56.907,0.017
56.931,0.016
57.031,0.016
57.057,0.017
57.14,0.017
57.149,0.016
57.192,0.017
57.203,0.016
57.233,0.016
57.273,0.017
57.324,0.017
57.365,0.016
57.406,0.017
57.466,0.016
57.472,0.017
57.499,0.016
57.557,0.017
57.598,0.016
57.641,0.017
57.714,0.016
57.717,0.016
57.725,0.017
57.84,0.017
57.848,0.016
57.884,0.016
57.89,0.017
57.992,0.017
58.014,0.016
58.09,0.017
58.098,0.016
58.157,0.017
58.182,0.016
58.231,0.016
58.259,0.018
58.308,0.017
58.316,0.016
58.365,0.016
58.39,0.017
58.473,0.018
58.499,0.016
58.565,0.016
58.591,0.018
58.616,0.016
58.658,0.017
58.739,0.017
58.765,0.016
58.805,0.017
58.815,0.016
58.848,0.016
58.857,0.017
58.932,0.016
58.991,0.017
59.041,0.017
59.084,0.016
59.091,0.017
59.132,0.016
59.207,0.017
59.232,0.016
59.273,0.018
59.3,0.016
59.348,0.016
59.376,0.017
59.44,0.017
59.484,0.016
59.542,0.017
59.565,0.016
59.631,0.016
59.64,0.017
59.667,0.016
59.723,0.017
59.75,0.016
59.807,0.017
59.839,0.017
59.885,0.016
59.901,0.016
59.941,0.017
60.008,0.017
60.017,0.016
60.065,0.016
60.107,0.017
60.157,0.017
60.212,0.016
60.235,0.016
60.258,0.017
60.315,0.016
60.323,0.017
60.392,0.017
60.4,0.016
60.5,0.016
60.541,0.017
60.548,0.016
60.575,0.017
60.674,0.017
60.682,0.016
60.712,0.017
60.785,0.016
60.8,0.016
60.825,0.017
60.868,0.016
60.874,0.017
60.985,0.016
61.025,0.017
61.042,0.017
61.067,0.016
61.124,0.017
61.132,0.016
61.192,0.017
61.231,0.016
61.299,0.016
61.307,0.017
61.392,0.017
61.402,0.016
61.458,0.017
61.501,0.016
61.531,0.016
61.576,0.017
61.597,0.016
61.658,0.017
61.74,0.017
61.749,0.016
61.767,0.016
61.808,0.017
61.851,0.016
61.859,0.017
61.992,0.018
61.997,0.016
62.015,0.016
62.042,0.017
62.125,0.017
62.133,0.016
62.192,0.017
62.217,0.016
62.242,0.018
62.282,0.016
62.359,0.017
62.366,0.016
62.408,0.017
62.417,0.016
62.517,0.016
62.525,0.017
62.584,0.016
62.607,0.017
62.661,0.017
62.7,0.016
62.742,0.017
62.766,0.016
62.87,0.017
62.884,0.016
62.907,0.017
62.917,0.016
63.001,0.016
63.022,0.017
63.1,0.016
63.125,0.017
63.158,0.017
63.171,0.016
63.217,0.016
63.241,0.017
63.317,0.016
63.363,0.017
63.375,0.017
63.451,0.016
63.484,0.016
63.492,0.017
63.592,0.017
63.602,0.016
63.65,0.016
63.675,0.017
63.759,0.018
63.767,0.016
63.799,0.016
63.809,0.017
63.9,0.016
63.912,0.017
63.958,0.017
63.968,0.016
64.025,0.017
64.067,0.016
64.142,0.017
64.169,0.016
64.242,0.017
64.262,0.016
64.284,0.016
64.326,0.017
64.367,0.016
64.376,0.017
64.458,0.017
64.502,0.016
64.51,0.017
64.585,0.016
64.633,0.016
64.659,0.017
64.704,0.017
64.734,0.016
64.775,0.017
64.817,0.016
64.867,0.016
64.876,0.017
64.943,0.017
64.949,0.016
65.0,0.016
65.026,0.017
65.101,0.016
65.11,0.017
65.158,0.017
65.199,0.016
65.268,0.016
65.31,0.017
65.325,0.017
65.385,0.016
65.452,0.016
65.46,0.017
65.5,0.016
65.526,0.017
65.568,0.016
65.623,0.017
65.645,0.016
65.659,0.017
65.725,0.017
65.734,0.016
65.818,0.016
65.844,0.017
65.883,0.016
65.91,0.017
66.01,0.017
66.017,0.016
66.06,0.017
66.074,0.016
66.134,0.016
66.158,0.017
66.244,0.017
66.25,0.016
66.317,0.016
66.326,0.017
66.426,0.017
66.433,0.016
66.459,0.017
66.502,0.016
66.55,0.016
66.578,0.017
66.65,0.016
66.678,0.017
66.709,0.017
66.734,0.016
66.818,0.016
66.842,0.017
66.86,0.017
66.885,0.016
66.95,0.016
66.977,0.017
67.033,0.016
67.06,0.017
67.1,0.016
67.125,0.017
67.177,0.017
67.202,0.016
67.268,0.016
67.325,0.017
67.393,0.018
67.402,0.016
67.442,0.017
67.451,0.016
67.542,0.017
67.567,0.016
67.602,0.016
67.642,0.017
67.677,0.017
67.734,0.016
67.751,0.016
67.761,0.017
67.827,0.017
67.885,0.016
67.901,0.016
67.927,0.018
68.017,0.016
68.06,0.017
68.076,0.017
68.102,0.016
68.178,0.017
68.202,0.016
68.26,0.017
68.284,0.016
